DAY,CURRENCY,RATE
2022-03-08,ZWL,322
2022-03-08,AED,3.6731
2022-03-08,THB,33.215716
2022-03-08,SHP,0.763439
2022-03-08,SLL,11490.150103
2022-03-08,SOS,580.159438
2022-03-08,SRD,20.517
2022-03-08,SSP,130.26
2022-03-08,STD,21382.190504
2022-03-08,STN,22.7
2022-03-08,SVC,8.735746
2022-03-08,SYP,2512
2022-03-08,SZL,15.264833
2022-03-08,SGD,1.3653
2022-03-08,TJS,11.266362
2022-03-08,TMT,3.5
2022-03-08,TND,2.9585
2022-03-08,TOP,2.271048
2022-03-08,TRY,14.4969
2022-03-08,TTD,6.778316
2022-03-08,TWD,28.318402
2022-03-08,TZS,2313.138413
2022-03-08,UAH,30.000458
2022-03-08,UGX,3602.537142
2022-03-08,CNY,6.3187
2022-03-08,BTN,76.692929
2022-03-08,BWP,11.677018
2022-03-08,BYN,3.092161
2022-03-08,BYR,20026.25
2022-03-08,BZD,2.012338
2022-03-08,CAD,1.289117
2022-03-08,CDF,2006.912813
2022-03-08,CHF,0.929615
2022-03-08,CLF,0.029352
2022-03-08,CLP,809.729871
2022-03-08,CNH,6.32493
2022-03-08,BTC,2.5818443e-05
2022-03-08,COP,3811.092535
2022-03-08,CRC,642.989496
2022-03-08,CUC,1
2022-03-08,CUP,25.75
2022-03-08,CVE,101.57
2022-03-08,CZK,23.366901
2022-03-08,DJF,177.784534
2022-03-08,DKK,6.830671
2022-03-08,DOP,54.917319
2022-03-08,DZD,142.717761
2022-03-08,BAM,1.792826
2022-03-08,LRD,153.950031
2022-03-08,AFN,89.414563
2022-03-08,ALL,115.924796
2022-03-08,AMD,509.373524
2022-03-08,ANG,1.799348
2022-03-08,AOA,475.0255
2022-03-08,ARS,108.55255
2022-03-08,AUD,1.375968
2022-03-08,AWG,1.80025
2022-03-08,AZN,1.7
2022-03-08,LKR,227.129927
2022-03-08,BBD,2
2022-03-08,BDT,85.835118
2022-03-08,BGN,1.794939
2022-03-08,BHD,0.376993
2022-03-08,BIF,2014.5
2022-03-08,BMD,1
2022-03-08,BND,1.360993
2022-03-08,BOB,6.863656
2022-03-08,BRL,5.0603
2022-03-08,BSD,1
2022-03-08,KGS,96.227948
2022-03-08,IMP,0.763439
2022-03-08,INR,76.914742
2022-03-08,IQD,1458.077947
2022-03-08,IRR,42307.857143
2022-03-08,ISK,133.7
2022-03-08,JEP,0.763439
2022-03-08,JMD,153.724232
2022-03-08,JOD,0.709
2022-03-08,JPY,115.726
2022-03-08,KES,113.987022
2022-03-08,EGP,15.7396
2022-03-08,KHR,4056.647275
2022-03-08,KMF,450.299846
2022-03-08,KPW,900
2022-03-08,KRW,1234.110821
2022-03-08,KWD,0.303797
2022-03-08,KYD,0.831977
2022-03-08,KZT,509.478831
2022-03-08,LAK,11412.781453
2022-03-08,LBP,1516.623295
2022-03-08,EEK,14.573008
2022-03-08,IDR,14363.7
2022-03-08,ILS,3.30194
2022-03-08,ERN,15.00001
2022-03-08,ETB,51.060876
2022-03-08,EUR,0.917615
2022-03-08,FJD,2.1075
2022-03-08,FKP,0.763439
2022-03-08,GBP,0.763439
2022-03-08,GEL,3.445
2022-03-08,GGP,0.763439
2022-03-08,GHS,7.053023
2022-03-08,GMD,53.35
2022-03-08,GNF,8953.005319
2022-03-08,GTQ,7.696256
2022-03-08,GYD,208.869481
2022-03-08,HKD,7.81885
2022-03-08,HNL,24.608584
2022-03-08,HRK,6.9468
2022-03-08,HTG,105.845521
2022-03-08,HUF,357.48
2022-03-08,GIP,0.763439
2022-03-09,PLN,4.310225
2022-03-09,PKR,179.053044
2022-03-09,PHP,51.989999
2022-03-09,PGK,3.51
2022-03-09,PEN,3.73679
2022-03-09,PAB,1
2022-03-09,OMR,0.385015
2022-03-09,NZD,1.462491
2022-03-09,NPR,122.930902
2022-03-09,NOK,8.914615
2022-03-09,NIO,35.7
2022-03-09,PYG,6954.702192
2022-03-09,QAR,3.641
2022-03-09,RON,4.4685
2022-03-09,RSD,106.293302
2022-03-09,RUB,138.75
2022-03-09,RWF,1016.883204
2022-03-09,SAR,3.751768
2022-03-09,SBD,8.051577
2022-03-09,SCR,14.415464
2022-03-09,SDG,447
2022-03-09,SEK,9.67705
2022-03-09,MOP,8.056999
2022-03-09,LSL,15.15218
2022-03-09,LTL,3.215858
2022-03-09,LVL,0.654582
2022-03-09,LYD,4.662038
2022-03-09,MAD,9.890468
2022-03-09,MDL,18.348713
2022-03-09,MGA,4010
2022-03-09,MKD,55.678272
2022-03-09,MMK,1778.536227
2022-03-09,MNT,2872.125582
2022-03-09,NGN,415.993149
2022-03-09,MRO,356.999828
2022-03-09,MRU,36.432733
2022-03-09,MTL,0.683738
2022-03-09,MUR,44.15
2022-03-09,MVR,15.45
2022-03-09,MWK,804.462521
2022-03-09,MXN,20.909629
2022-03-09,MYR,4.187
2022-03-09,MZN,63.857001
2022-03-09,NAD,15.25
2022-03-09,XDR,0.717407
2022-03-09,UYU,42.768369
2022-03-09,UZS,10920
2022-03-09,VEF,248487.642241
2022-03-09,VES,4.32325
2022-03-09,VND,22838.872058
2022-03-09,VUV,113.968207
2022-03-09,WST,2.618812
2022-03-09,XAF,592.362885
2022-03-09,XAG,0.03899565
2022-03-09,XAU,0.00050249
2022-03-09,XCD,2.70255
2022-03-09,USD,1
2022-03-09,XOF,592.362885
2022-03-09,XPD,0.00033923
2022-03-09,XPF,107.762696
2022-03-09,XPT,0.00092679
2022-03-09,YER,250.249937
2022-03-09,ZAR,15.0169
2022-03-09,ZMK,5253.075255
2022-03-09,ZMW,18.129171
2022-03-09,ZWL,322
2022-03-09,AED,3.6731
2022-03-09,THB,32.9825
2022-03-09,SHP,0.758443
2022-03-09,SLL,11485.149923
2022-03-09,SOS,586
2022-03-09,SRD,20.58
2022-03-09,SSP,130.26
2022-03-09,STD,21382.190504
2022-03-09,STN,22.7
2022-03-09,SVC,8.752336
2022-03-09,SYP,2512
2022-03-09,SZL,15.15678
2022-03-09,SGD,1.3576
2022-03-09,TJS,11.287814
2022-03-09,TMT,3.51
2022-03-09,TND,2.9585
2022-03-09,TOP,2.271048
2022-03-09,TRY,14.654494
2022-03-09,TTD,6.791022
2022-03-09,TWD,28.273901
2022-03-09,TZS,2316
2022-03-09,UAH,30.056982
2022-03-09,UGX,3623.321259
2022-03-09,CNY,6.3177
2022-03-09,BTN,76.831764
2022-03-09,BWP,11.630487
2022-03-09,BYN,3.090574
2022-03-09,BYR,20026.25
2022-03-09,BZD,2.016137
2022-03-09,CAD,1.279903
2022-03-09,CDF,2007.799844
2022-03-09,CHF,0.926575
2022-03-09,CLF,0.029156
2022-03-09,CLP,804.816667
2022-03-09,CNH,6.322955
2022-03-09,BTC,2.3819411e-05
2022-03-09,COP,3736.000632
2022-03-09,CRC,649.460067
2022-03-09,CUC,1
2022-03-09,CUP,25.75
2022-03-09,CVE,101.57
2022-03-09,CZK,22.788098
2022-03-09,DJF,178.062875
2022-03-09,DKK,6.720724
2022-03-09,DOP,54.896486
2022-03-09,DZD,142.575688
2022-03-09,BAM,1.78315
2022-03-09,LRD,154.000004
2022-03-09,AFN,88.525129
2022-03-09,ALL,113.515
2022-03-09,AMD,511.223574
2022-03-09,ANG,1.802617
2022-03-09,AOA,474.3175
2022-03-09,ARS,108.680298
2022-03-09,AUD,1.366708
2022-03-09,AWG,1.80025
2022-03-09,AZN,1.7
2022-03-09,LKR,227.548835
2022-03-09,BBD,2
2022-03-09,BDT,86.04342
2022-03-09,BGN,1.768184
2022-03-09,BHD,0.377024
2022-03-09,BIF,2006.099069
2022-03-09,BMD,1
2022-03-09,BND,1.361863
2022-03-09,BOB,6.886476
2022-03-09,BRL,5.013
2022-03-09,BSD,1
2022-03-09,KGS,96.22795
2022-03-09,IMP,0.758443
2022-03-09,INR,76.135158
2022-03-09,IQD,1460.112763
2022-03-09,IRR,42300
2022-03-09,ISK,131.21
2022-03-09,JEP,0.758443
2022-03-09,JMD,153.604447
2022-03-09,JOD,0.709
2022-03-09,JPY,115.913
2022-03-09,KES,114.16404
2022-03-09,EGP,15.7363
2022-03-09,KHR,4060.327806
2022-03-09,KMF,450.299846
2022-03-09,KPW,900
2022-03-09,KRW,1223.28
2022-03-09,KWD,0.30371
2022-03-09,KYD,0.833569
2022-03-09,KZT,511.05029
2022-03-09,LAK,11464.659145
2022-03-09,LBP,1493.372664
2022-03-09,EEK,14.573008
2022-03-09,IDR,14257.95
2022-03-09,ILS,3.25618
2022-03-09,ERN,15.00001
2022-03-09,ETB,50.86
2022-03-09,EUR,0.903051
2022-03-09,FJD,2.09825
2022-03-09,FKP,0.758443
2022-03-09,GBP,0.758443
2022-03-09,GEL,3.38
2022-03-09,GGP,0.758443
2022-03-09,GHS,7.05175
2022-03-09,GMD,53.35
2022-03-09,GIP,0.758443
2022-03-09,HUF,340.877804
2022-03-09,HTG,105.947292
2022-03-09,HRK,6.8294
2022-03-09,HNL,24.629999
2022-03-09,HKD,7.81932
2022-03-09,GYD,209.260969
2022-03-09,GTQ,7.709012
2022-03-09,GNF,8957.029553
2022-03-10,NGN,415.844047
2022-03-10,NOK,8.933352
2022-03-10,NPR,121.984184
2022-03-10,NZD,1.454831
2022-03-10,OMR,0.385012
2022-03-10,PAB,1
2022-03-10,PEN,3.721901
2022-03-10,PGK,3.519349
2022-03-10,PHP,52.23
2022-03-10,PKR,178.972041
2022-03-10,PLN,4.345789
2022-03-10,PYG,6966.072384
2022-03-10,QAR,3.641
2022-03-10,RON,4.4932
2022-03-10,RSD,107.061154
2022-03-10,RUB,133.5
2022-03-10,RWF,1027.660368
2022-03-10,SAR,3.751648
2022-03-10,SBD,8.048322
2022-03-10,SCR,14.415282
2022-03-10,SDG,447
2022-03-10,SEK,9.667603
2022-03-10,MNT,2872.125582
2022-03-10,LSL,15.07491
2022-03-10,NIO,35.752377
2022-03-10,LTL,3.215858
2022-03-10,LVL,0.654582
2022-03-10,LYD,4.645869
2022-03-10,MAD,9.80598
2022-03-10,MDL,18.331894
2022-03-10,MGA,4030.604355
2022-03-10,MKD,56.074296
2022-03-10,MMK,1777.516794
2022-03-10,NAD,15.02
2022-03-10,MOP,8.05248
2022-03-10,MRO,356.999828
2022-03-10,MRU,36.375654
2022-03-10,MTL,0.683738
2022-03-10,MUR,44.3
2022-03-10,MVR,15.45
2022-03-10,MWK,804.506175
2022-03-10,MXN,20.922035
2022-03-10,MYR,4.1875
2022-03-10,MZN,63.83
2022-03-10,XCD,2.70255
2022-03-10,UYU,42.559233
2022-03-10,UZS,10931.128402
2022-03-10,VEF,248487.642241
2022-03-10,VES,4.3223
2022-03-10,VND,22840.493773
2022-03-10,VUV,113.968207
2022-03-10,WST,2.618812
2022-03-10,XAF,595.600863
2022-03-10,XAG,0.03861603
2022-03-10,XAU,0.0005011
2022-03-10,USD,1
2022-03-10,XDR,0.715482
2022-03-10,XOF,595.600863
2022-03-10,XPD,0.00034316
2022-03-10,XPF,108.35175
2022-03-10,XPT,0.00093321
2022-03-10,YER,250.299955
2022-03-10,ZAR,15.0531
2022-03-10,ZMK,5253.075255
2022-03-10,ZMW,18.193384
2022-03-10,ZWL,322
2022-03-10,THB,33.131
2022-03-10,SHP,0.76321
2022-03-10,SLL,11482.649934
2022-03-10,SOS,581.385355
2022-03-10,SRD,20.6095
2022-03-10,SSP,130.26
2022-03-10,STD,21382.190504
2022-03-10,STN,22.45
2022-03-10,SVC,8.746593
2022-03-10,SYP,2512
2022-03-10,SZL,15.122258
2022-03-10,SGD,1.358234
2022-03-10,TJS,11.202834
2022-03-10,TMT,3.5
2022-03-10,TND,2.947
2022-03-10,TOP,2.267441
2022-03-10,TRY,14.8439
2022-03-10,TTD,6.794364
2022-03-10,TWD,28.317
2022-03-10,TZS,2314.846998
2022-03-10,UAH,29.831242
2022-03-10,UGX,3619.597649
2022-03-10,CNY,6.3219
2022-03-10,BTN,76.245596
2022-03-10,BWP,11.603685
2022-03-10,BYN,3.2864
2022-03-10,BYR,20026.25
2022-03-10,BZD,2.014976
2022-03-10,CAD,1.27567
2022-03-10,CDF,2007.717975
2022-03-10,CHF,0.929468
2022-03-10,CLF,0.029096
2022-03-10,CLP,803.015323
2022-03-10,CNH,6.325355
2022-03-10,BTC,2.5336386e-05
2022-03-10,COP,3752.120211
2022-03-10,CRC,649.086095
2022-03-10,CUC,1
2022-03-10,CUP,25.75
2022-03-10,CVE,100.65
2022-03-10,CZK,22.865081
2022-03-10,DJF,177.968903
2022-03-10,DKK,6.757049
2022-03-10,DOP,54.826646
2022-03-10,DZD,142.669463
2022-03-10,BAM,1.77096
2022-03-10,AED,3.673
2022-03-10,AFN,88.496012
2022-03-10,ALL,111.880003
2022-03-10,AMD,518.723008
2022-03-10,ANG,1.801653
2022-03-10,AOA,472.9825
2022-03-10,ARS,108.778491
2022-03-10,AUD,1.357717
2022-03-10,AWG,1.80025
2022-03-10,AZN,1.7
2022-03-10,LKR,254.910056
2022-03-10,BBD,2
2022-03-10,BDT,85.994576
2022-03-10,BGN,1.78
2022-03-10,BHD,0.377042
2022-03-10,BIF,2013
2022-03-10,BMD,1
2022-03-10,BND,1.358938
2022-03-10,BOB,6.872595
2022-03-10,BRL,5.0116
2022-03-10,BSD,1
2022-03-10,KGS,96.227951
2022-03-10,ILS,3.27213
2022-03-10,IMP,0.76321
2022-03-10,INR,76.310544
2022-03-10,IQD,1459.192141
2022-03-10,IRR,42325
2022-03-10,ISK,132.11
2022-03-10,JEP,0.76321
2022-03-10,JMD,153.445669
2022-03-10,JOD,0.7091
2022-03-10,JPY,116.18
2022-03-10,KES,114.175502
2022-03-10,EGP,15.7215
2022-03-10,KHR,4056.352661
2022-03-10,KMF,448.300137
2022-03-10,KPW,900
2022-03-10,KRW,1228.74
2022-03-10,KWD,0.303668
2022-03-10,KYD,0.833009
2022-03-10,KZT,507.202685
2022-03-10,LAK,11462.914905
2022-03-10,LBP,1519.092661
2022-03-10,EEK,14.573008
2022-03-10,IDR,14280
2022-03-10,LRD,153.799979
2022-03-10,ERN,15.00001
2022-03-10,ETB,51.125744
2022-03-10,EUR,0.907988
2022-03-10,FJD,2.0993
2022-03-10,FKP,0.76321
2022-03-10,GBP,0.76321
2022-03-10,GEL,3.36
2022-03-10,GGP,0.76321
2022-03-10,GHS,7.047431
2022-03-10,GMD,53.35
2022-03-10,GNF,8948.347386
2022-03-10,GTQ,7.704928
2022-03-10,GYD,209.048972
2022-03-10,HKD,7.822865
2022-03-10,HNL,24.638991
2022-03-10,HRK,6.8724
2022-03-10,HTG,106.549454
2022-03-10,HUF,345.888628
2022-03-10,GIP,0.76321
2022-03-11,PLN,4.38645
2022-03-11,PKR,178.7
2022-03-11,PHP,52.3865
2022-03-11,PGK,3.51
2022-03-11,PEN,3.7025
2022-03-11,PAB,1
2022-03-11,OMR,0.384853
2022-03-11,NZD,1.469179
2022-03-11,NPR,121.946532
2022-03-11,LSL,15.08
2022-03-11,NOK,9.007698
2022-03-11,PYG,6960.905205
2022-03-11,QAR,3.641
2022-03-11,RON,4.5354
2022-03-11,RSD,107.799522
2022-03-11,RUB,134
2022-03-11,RWF,1013.308628
2022-03-11,SAR,3.751524
2022-03-11,SBD,8.048354
2022-03-11,SCR,14.415099
2022-03-11,SDG,446.5
2022-03-11,SEK,9.747555
2022-03-11,MRO,356.999828
2022-03-11,LTL,3.215858
2022-03-11,LVL,0.654582
2022-03-11,LYD,4.635
2022-03-11,MAD,9.7375
2022-03-11,MDL,18.416296
2022-03-11,MGA,4020
2022-03-11,MKD,55.871588
2022-03-11,MMK,1774.941939
2022-03-11,MNT,2872.125582
2022-03-11,MOP,8.046633
2022-03-11,NIO,35.705152
2022-03-11,MRU,36.4
2022-03-11,MTL,0.683738
2022-03-11,MUR,44.5
2022-03-11,MVR,15.45
2022-03-11,MWK,804.5
2022-03-11,MXN,20.92175
2022-03-11,MYR,4.1945
2022-03-11,MZN,63.850001
2022-03-11,NAD,15.08
2022-03-11,NGN,415.84
2022-03-11,XDR,0.71906
2022-03-11,UYU,42.622517
2022-03-11,UZS,10955
2022-03-11,VEF,248487.642241
2022-03-11,VES,4.325
2022-03-11,VND,22878.061138
2022-03-11,VUV,113.968207
2022-03-11,WST,2.618812
2022-03-11,XAF,601.023461
2022-03-11,XAG,0.03872972
2022-03-11,XAU,0.00050302
2022-03-11,XCD,2.70255
2022-03-11,USD,1
2022-03-11,XOF,601.023461
2022-03-11,XPD,0.00035566
2022-03-11,XPF,109.338229
2022-03-11,XPT,0.00092413
2022-03-11,YER,250.249937
2022-03-11,ZAR,15.034867
2022-03-11,ZMK,5253.075255
2022-03-11,ZMW,18.21743
2022-03-11,ZWL,322
2022-03-11,BWP,11.5601
2022-03-11,THB,33.322035
2022-03-11,SHP,0.766959
2022-03-11,SLL,11530.150103
2022-03-11,SOS,584
2022-03-11,SRD,20.579
2022-03-11,SSP,130.26
2022-03-11,STD,21382.190504
2022-03-11,STN,22.65
2022-03-11,SVC,8.734713
2022-03-11,SYP,2512
2022-03-11,SZL,15.08
2022-03-11,SGD,1.361749
2022-03-11,TJS,13.032134
2022-03-11,TMT,3.5
2022-03-11,TND,2.942
2022-03-11,TOP,2.262308
2022-03-11,TRY,14.7645
2022-03-11,TTD,6.780724
2022-03-11,TWD,28.4125
2022-03-11,TZS,2316
2022-03-11,UAH,29.347457
2022-03-11,UGX,3608.55812
2022-03-11,CNY,6.3398
2022-03-11,BTC,2.5723729e-05
2022-03-11,BTN,76.218099
2022-03-11,BYN,3.284651
2022-03-11,BYR,20026.25
2022-03-11,BZD,2.012112
2022-03-11,CAD,1.274521
2022-03-11,CDF,2014.5
2022-03-11,CHF,0.934624
2022-03-11,CLF,0.029209
2022-03-11,CLP,805.96
2022-03-11,CNH,6.3588
2022-03-11,BSD,1
2022-03-11,COP,3855.372446
2022-03-11,CRC,648.225274
2022-03-11,CUC,1
2022-03-11,CUP,25.75
2022-03-11,CVE,101.3
2022-03-11,CZK,23.0164
2022-03-11,DJF,178.05
2022-03-11,DKK,6.81765
2022-03-11,DOP,54.93
2022-03-11,DZD,143.086026
2022-03-11,AZN,1.7
2022-03-11,LRD,153.850003
2022-03-11,AED,3.6731
2022-03-11,AFN,88.353414
2022-03-11,ALL,113.05
2022-03-11,AMD,515.089983
2022-03-11,ANG,1.799266
2022-03-11,AOA,472.9825
2022-03-11,ARS,108.794099
2022-03-11,AUD,1.37155
2022-03-11,AWG,1.80025
2022-03-11,LKR,254.540277
2022-03-11,BAM,1.773079
2022-03-11,BBD,2
2022-03-11,BDT,85.906341
2022-03-11,BGN,1.787634
2022-03-11,BHD,0.3768
2022-03-11,BIF,2015
2022-03-11,BMD,1
2022-03-11,BND,1.357303
2022-03-11,BOB,6.872666
2022-03-11,BRL,5.075
2022-03-11,KGS,98.941401
2022-03-11,IMP,0.766959
2022-03-11,INR,76.7592
2022-03-11,IQD,1460.5
2022-03-11,IRR,42300
2022-03-11,ISK,132.81
2022-03-11,JEP,0.766959
2022-03-11,JMD,152.968521
2022-03-11,JOD,0.709
2022-03-11,JPY,117.28802036
2022-03-11,KES,114.2
2022-03-11,EGP,15.683059
2022-03-11,KHR,4055
2022-03-11,KMF,451.139911
2022-03-11,KPW,900
2022-03-11,KRW,1237.105
2022-03-11,KWD,0.303639
2022-03-11,KYD,0.831879
2022-03-11,KZT,523.906576
2022-03-11,LAK,11470
2022-03-11,LBP,1510.704499
2022-03-11,EEK,14.573008
2022-03-11,IDR,14327
2022-03-11,ILS,3.25085
2022-03-11,ERN,15.00001
2022-03-11,ETB,50.875
2022-03-11,EUR,0.916254
2022-03-11,FJD,2.117
2022-03-11,FKP,0.766959
2022-03-11,GBP,0.766959
2022-03-11,GEL,3.218333
2022-03-11,GGP,0.766959
2022-03-11,GHS,7.087343
2022-03-11,GMD,53.35
2022-03-11,GNF,8950
2022-03-11,GTQ,7.694546
2022-03-11,GYD,208.842551
2022-03-11,HKD,7.8295
2022-03-11,HNL,24.48
2022-03-11,HRK,6.9365
2022-03-11,HTG,106.409165
2022-03-11,HUF,350.31
2022-03-11,GIP,0.766959
2022-03-12,PKR,178.7
2022-03-12,PHP,52.3865
2022-03-12,PGK,3.51
2022-03-12,PEN,3.7025
2022-03-12,PAB,1
2022-03-12,OMR,0.384853
2022-03-12,NZD,1.469179
2022-03-12,NPR,121.946532
2022-03-12,NOK,9.007698
2022-03-12,NIO,35.705152
2022-03-12,NGN,415.84
2022-03-12,PLN,4.38645
2022-03-12,PYG,6960.905205
2022-03-12,QAR,3.641
2022-03-12,RON,4.5354
2022-03-12,RSD,107.799522
2022-03-12,RUB,134
2022-03-12,RWF,1013.308628
2022-03-12,SAR,3.751524
2022-03-12,SBD,8.048354
2022-03-12,SCR,14.415099
2022-03-12,SDG,446.5
2022-03-12,MNT,2872.125582
2022-03-12,LRD,153.850003
2022-03-12,LSL,15.08
2022-03-12,LTL,3.215858
2022-03-12,LVL,0.654582
2022-03-12,LYD,4.635
2022-03-12,MAD,9.7375
2022-03-12,MDL,18.416296
2022-03-12,MGA,4020
2022-03-12,MKD,55.871588
2022-03-12,MMK,1774.941939
2022-03-12,NAD,15.08
2022-03-12,MOP,8.046633
2022-03-12,MRO,356.999828
2022-03-12,MRU,36.4
2022-03-12,MTL,0.683738
2022-03-12,MUR,44.5
2022-03-12,MVR,15.45
2022-03-12,MWK,804.5
2022-03-12,MXN,20.92175
2022-03-12,MYR,4.1945
2022-03-12,MZN,63.850001
2022-03-12,XCD,2.70255
2022-03-12,USD,1
2022-03-12,UYU,42.622517
2022-03-12,UZS,10955
2022-03-12,VEF,248487.642241
2022-03-12,VES,4.325
2022-03-12,VND,22878.061138
2022-03-12,VUV,113.968207
2022-03-12,WST,2.618812
2022-03-12,XAF,601.023461
2022-03-12,XAG,0.03872972
2022-03-12,XAU,0.00050302
2022-03-12,UGX,3608.55812
2022-03-12,XDR,0.715975
2022-03-12,XOF,601.023461
2022-03-12,XPD,0.00035566
2022-03-12,XPF,109.338229
2022-03-12,XPT,0.00092413
2022-03-12,YER,250.249937
2022-03-12,ZAR,15.034867
2022-03-12,ZMK,5253.075255
2022-03-12,ZMW,18.21743
2022-03-12,ZWL,322
2022-03-12,SZL,15.08
2022-03-12,SGD,1.361749
2022-03-12,SHP,0.766959
2022-03-12,SLL,11525.15017
2022-03-12,SOS,584
2022-03-12,SRD,20.579
2022-03-12,SSP,130.26
2022-03-12,STD,21382.190504
2022-03-12,STN,22.65
2022-03-12,SVC,8.734713
2022-03-12,SYP,2512
2022-03-12,SEK,9.747555
2022-03-12,THB,33.322035
2022-03-12,TJS,13.032134
2022-03-12,TMT,3.5
2022-03-12,TND,2.942
2022-03-12,TOP,2.262308
2022-03-12,TRY,14.7645
2022-03-12,TTD,6.780724
2022-03-12,TWD,28.4125
2022-03-12,TZS,2316
2022-03-12,UAH,29.347457
2022-03-12,CNH,6.3588
2022-03-12,BTC,2.5700493e-05
2022-03-12,BTN,76.218099
2022-03-12,BWP,11.5601
2022-03-12,BYN,3.284651
2022-03-12,BYR,20026.25
2022-03-12,BZD,2.012112
2022-03-12,CAD,1.274521
2022-03-12,CDF,2014.5
2022-03-12,CHF,0.934624
2022-03-12,CLF,0.029209
2022-03-12,CLP,805.96
2022-03-12,BSD,1
2022-03-12,CNY,6.3398
2022-03-12,COP,3855.372446
2022-03-12,CRC,648.225274
2022-03-12,CUC,1
2022-03-12,CUP,25.75
2022-03-12,CVE,101.3
2022-03-12,CZK,23.0164
2022-03-12,DJF,178.05
2022-03-12,DKK,6.81765
2022-03-12,DOP,54.93
2022-03-12,AZN,1.7
2022-03-12,LKR,254.540277
2022-03-12,AED,3.6731
2022-03-12,AFN,88.353414
2022-03-12,ALL,113.05
2022-03-12,AMD,515.089983
2022-03-12,ANG,1.799266
2022-03-12,AOA,472.9825
2022-03-12,ARS,108.794099
2022-03-12,AUD,1.37155
2022-03-12,AWG,1.80025
2022-03-12,LBP,1510.704499
2022-03-12,BAM,1.773079
2022-03-12,BBD,2
2022-03-12,BDT,85.906341
2022-03-12,BGN,1.787634
2022-03-12,BHD,0.3768
2022-03-12,BIF,2015
2022-03-12,BMD,1
2022-03-12,BND,1.357303
2022-03-12,BOB,6.872666
2022-03-12,BRL,5.075
2022-03-12,KES,114.2
2022-03-12,ILS,3.25085
2022-03-12,IMP,0.766959
2022-03-12,INR,76.7592
2022-03-12,IQD,1460.5
2022-03-12,IRR,42300
2022-03-12,ISK,132.81
2022-03-12,JEP,0.766959
2022-03-12,JMD,152.968521
2022-03-12,JOD,0.709
2022-03-12,JPY,117.28802036
2022-03-12,EEK,14.573008
2022-03-12,KGS,99.869302
2022-03-12,KHR,4055
2022-03-12,KMF,451.139911
2022-03-12,KPW,900
2022-03-12,KRW,1237.105
2022-03-12,KWD,0.303639
2022-03-12,KYD,0.831879
2022-03-12,KZT,523.906576
2022-03-12,LAK,11470
2022-03-12,DZD,143.086026
2022-03-12,HUF,350.31
2022-03-12,IDR,14327
2022-03-12,EGP,15.683059
2022-03-12,ERN,15.00001
2022-03-12,ETB,50.875
2022-03-12,EUR,0.916254
2022-03-12,FJD,2.117
2022-03-12,FKP,0.766959
2022-03-12,GBP,0.766959
2022-03-12,GEL,3.218333
2022-03-12,GGP,0.766959
2022-03-12,GIP,0.766959
2022-03-12,GHS,7.087343
2022-03-12,HTG,106.409165
2022-03-12,HRK,6.9365
2022-03-12,HNL,24.48
2022-03-12,HKD,7.8295
2022-03-12,GYD,208.842551
2022-03-12,GTQ,7.694546
2022-03-12,GNF,8950
2022-03-12,GMD,53.35
2022-03-13,NOK,8.998868
2022-03-13,NPR,121.946532
2022-03-13,NZD,1.467987
2022-03-13,OMR,0.384886
2022-03-13,PAB,1
2022-03-13,PEN,3.703287
2022-03-13,PGK,3.5148
2022-03-13,PHP,52.365286
2022-03-13,PKR,178.850961
2022-03-13,PLN,4.379081
2022-03-13,PYG,6960.905205
2022-03-13,QAR,3.642328
2022-03-13,RON,4.522551
2022-03-13,RSD,107.802572
2022-03-13,RUB,132.733333
2022-03-13,RWF,929.784951
2022-03-13,SAR,3.7517
2022-03-13,SBD,8.048354
2022-03-13,SCR,14.408736
2022-03-13,SDG,447
2022-03-13,SEK,9.722493
2022-03-13,SGD,1.362773
2022-03-13,MRO,356.999828
2022-03-13,LTL,3.215858
2022-03-13,LVL,0.654582
2022-03-13,LYD,4.63088
2022-03-13,MAD,9.698346
2022-03-13,MDL,18.391699
2022-03-13,MGA,4030.680608
2022-03-13,MKD,55.871588
2022-03-13,MMK,1774.941939
2022-03-13,MNT,2878.772791
2022-03-13,MOP,8.046633
2022-03-13,NIO,37.307091
2022-03-13,MRU,36.374995
2022-03-13,MTL,0.683738
2022-03-13,MUR,44.492542
2022-03-13,MVR,15.45
2022-03-13,MWK,804.386833
2022-03-13,MXN,20.899627
2022-03-13,MYR,4.1945
2022-03-13,MZN,63.842
2022-03-13,NAD,15.08
2022-03-13,NGN,415.499526
2022-03-13,XDR,0.715975
2022-03-13,UZS,10930.513967
2022-03-13,VEF,248487.642241
2022-03-13,VES,4.325
2022-03-13,VND,22878.061138
2022-03-13,VUV,114.116604
2022-03-13,WST,2.622046
2022-03-13,XAF,600.031156
2022-03-13,XAG,0.03912287
2022-03-13,XAU,0.00050651
2022-03-13,XCD,2.70255
2022-03-13,UYU,42.539501
2022-03-13,XOF,600.031156
2022-03-13,XPD,0.00036478
2022-03-13,XPF,109.157709
2022-03-13,XPT,0.0009382
2022-03-13,YER,250.249937
2022-03-13,ZAR,15.039962
2022-03-13,ZMK,5253.075255
2022-03-13,ZMW,18.21743
2022-03-13,ZWL,322
2022-03-13,LSL,15.033042
2022-03-13,TJS,13.032134
2022-03-13,SLL,11525.15017
2022-03-13,SOS,580.12529
2022-03-13,SRD,20.579
